Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","No","0.27","E","Estimated value",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","2.86","E","Estimated value",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20202022","2020-2022","%","148","E","Estimated value",""
"FS","Suite of Food Security Indicators","788","Tunisia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","10397.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","3","E","Estimated value",""
"FS","Suite of Food Security Indicators","788","Tunisia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","0.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","12.6","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","13.4","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","11.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","28.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","28.8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","28.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","788","Tunisia","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","1.6","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","788","Tunisia","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","0.6","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","788","Tunisia","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","0.6","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","788","Tunisia","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","3.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","788","Tunisia","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","1.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","788","Tunisia","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","1.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","788","Tunisia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2021","2021","Index","-0.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/pc/d","21","E","Estimated value",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2021","2021","%","8.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2021","2021","million No","0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2021","2021","%","18.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2021","2021","million No","0.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/pc/d","1815","E","Estimated value",""
"FS","Suite of Food Security Indicators","788","Tunisia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/pc/d","2339","E","Estimated value",""
"FS","Suite of Food Security Indicators","788","Tunisia","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","No","0.32","E","Estimated value",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","1.99","E","Estimated value",""
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20202022","2020-2022","%","159","E","Estimated value",""
"FS","Suite of Food Security Indicators","792","Türkiye","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","31466.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","792","Türkiye","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","","Q","Missing value; suppressed",""
